@RELATION ClusteringDatasets/D31

@ATTRIBUTE f0 REAL
@ATTRIBUTE f1 REAL
@ATTRIBUTE f2 {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31}

@DATA
-0.311691,1.230309,22
-0.317335,1.374082,22
-0.414471,1.310216,22
-0.296838,1.295957,22
-0.417739,1.211297,22
-0.437344,1.231200,22
-0.277530,1.335763,22
-0.148609,1.325663,22
-0.376151,1.277243,22
-0.371993,1.100200,22
-0.351496,1.177136,22
-0.237725,1.294175,22
-0.348526,1.119508,22
-0.232378,1.247835,22
-0.337832,1.518450,22
-0.407936,1.405570,22
-0.151877,1.264173,22
-0.243666,1.402599,22
-0.314365,1.428443,22
-0.278124,1.113567,22
-0.120686,1.336951,22
-0.458138,1.562414,22
-0.461703,1.319722,22
-0.242478,1.069306,22
-0.305156,1.212486,22
-0.283768,1.443890,22
-0.480120,1.182780,22
-0.217228,1.427552,22
-0.459920,1.335763,22
-0.332782,1.255855,22
-0.417739,1.227635,22
-0.298324,1.206545,22
-0.243666,1.414184,22
-0.314959,1.255261,22
-0.422195,1.250211,22
-0.403777,1.287937,22
-0.339911,1.165551,22
-0.436750,1.323583,22
-0.330108,1.339030,22
-0.405857,1.415076,22
0.037643,1.299225,22
-0.266242,1.329524,22
-0.277530,1.317345,22
-0.364269,1.336060,22
-0.448929,1.326851,22
-0.446850,1.320316,22
-0.132568,1.092476,22
-0.244557,1.401708,22
-0.194355,1.442998,22
-0.265351,1.178622,22
-0.511607,1.280214,22
-0.339317,1.322395,22
-0.379716,1.310513,22
-0.434374,1.417155,22
-0.308126,1.336951,22
-0.317038,1.218130,22
-0.251686,1.440325,22
-0.311394,1.209812,22
-0.318226,1.151887,22
-0.292383,1.218130,22
-0.403480,1.359824,22
-0.326841,1.220209,22
-0.258222,1.248132,22
-0.343476,1.405273,22
-0.357437,1.291502,22
-0.359219,1.242488,22
-0.273371,1.380023,22
-0.327435,1.548452,22
-0.445365,1.330119,22
-0.407342,1.333683,22
-0.328326,1.409134,22
-0.224358,1.333089,22
-0.362784,1.201792,22
-0.326841,1.287937,22
-0.270401,1.283481,22
-0.250795,1.183077,22
-0.190494,1.255261,22
-0.159600,1.244864,22
-0.409124,1.309028,22
-0.460217,1.474189,22
-0.415065,1.359824,22
-0.437938,1.450722,22
-0.267133,1.227635,22
-0.455167,1.112379,22
-0.323276,1.174463,22
-0.492596,1.285264,22
-0.435562,1.276946,22
-0.238913,1.273976,22
-0.407045,1.379429,22
-0.370507,1.462604,22
-0.365755,1.245161,22
-0.276639,1.412105,22
1.009005,1.445375,23
1.122479,1.470921,23
1.221397,1.478051,23
0.927315,1.336654,23
1.135549,1.374676,23
1.077624,1.617962,23
1.110597,1.362794,23
1.006628,1.536273,23
1.136143,1.295957,23
1.028907,1.395767,23
1.154263,1.331604,23
1.051186,1.273976,23
1.182186,1.558849,23
1.300710,1.493497,23
0.999796,1.323583,23
1.107329,1.372300,23
1.563305,1.304275,23
1.178919,1.349724,23
1.224665,1.235359,23
0.957020,1.267143,23
1.138520,1.417155,23
1.174166,1.571919,23
1.229418,1.539838,23
1.105547,1.257341,23
1.060989,1.455178,23
1.120102,1.347645,23
1.027422,1.446266,23
1.106735,1.412996,23
1.073465,1.501815,23
0.872063,1.517262,23
1.205951,1.544293,23
0.960585,1.364874,23
1.144164,1.645291,23
1.022372,1.701434,23
1.235656,1.474783,23
0.969497,1.394282,23
1.062474,1.415670,23
1.181889,1.399035,23
1.055939,1.400817,23
1.184563,1.531520,23
1.081486,1.444187,23
1.022966,1.558849,23
0.991479,1.540432,23
1.221100,1.563305,23
1.170601,1.435572,23
1.210406,1.342892,23
0.852755,1.630439,23
1.161987,1.708861,23
0.970388,1.533005,23
1.076139,1.561225,23
1.108220,1.513103,23
0.984943,1.405867,23
1.270114,1.600139,23
1.125746,1.451019,23
1.245161,1.559146,23
1.119211,1.474486,23
1.277243,1.449237,23
1.111191,1.407352,23
1.135846,1.354477,23
1.155749,1.380023,23
1.219318,1.349130,23
1.076436,1.529441,23
1.094853,1.608754,23
1.103764,1.614695,23
1.004549,1.429037,23
1.260608,1.628953,23
1.148025,1.590931,23
1.063365,1.355665,23
0.994152,1.482209,23
0.919889,1.392797,23
1.151293,1.444187,23
1.137331,1.475971,23
1.069900,1.299819,23
1.151887,1.513697,23
1.196148,1.464089,23
1.452207,1.636083,23
1.253776,1.505974,23
1.206248,1.341109,23
1.177731,1.486665,23
0.933256,1.470327,23
1.146243,1.105250,23
1.069009,1.391014,23
1.168522,1.356556,23
1.209218,1.538055,23
1.137628,1.454881,23
1.354477,1.347942,23
1.144164,1.372300,23
0.965041,1.352397,23
1.030987,1.424878,23
1.058612,1.082377,23
1.115647,1.385667,23
1.131687,1.655094,23
0.984349,1.423987,23
1.039304,1.321207,23
0.982270,1.354180,23
1.129905,1.506865,23
1.006034,1.392500,23
1.055345,1.565384,23
1.100200,1.341109,23
0.987914,1.421314,23
1.299225,0.820079,24
1.220803,0.758589,24
1.298631,0.624619,24
1.303384,0.676603,24
1.368141,0.944544,24
1.356556,0.691158,24
1.385964,0.642145,24
1.376756,0.626698,24
1.334871,0.754728,24
1.345862,0.687891,24
1.332792,0.738687,24
1.254964,0.856617,24
1.130202,0.665612,24
1.248132,0.638283,24
1.325960,0.689970,24
1.353586,0.607687,24
1.419828,0.735716,24
1.244864,0.749975,24
1.356556,0.533424,24
1.284372,0.607984,24
1.307840,0.785621,24
1.277837,0.765125,24
1.292393,0.715517,24
1.429928,0.891669,24
1.290016,0.708685,24
1.358636,0.667097,24
1.302196,0.536988,24
1.416264,0.696505,24
1.149808,0.635610,24
1.218724,0.580952,24
1.298334,0.706902,24
1.318831,0.594022,24
1.342892,0.520947,24
1.331901,0.682841,24
1.235359,0.823644,24
1.382103,0.504906,24
1.224071,0.403909,24
1.181592,0.827506,24
1.257341,0.647492,24
1.244270,0.680167,24
1.452504,0.664721,24
1.434087,0.765125,24
1.240706,0.707199,24
1.280214,0.691455,24
1.270411,0.747301,24
1.263876,0.637392,24
1.358041,0.752945,24
1.087427,0.834932,24
1.385667,0.512333,24
1.442701,0.763639,24
1.277243,0.760372,24
1.371112,0.733340,24
1.187830,0.576199,24
1.304275,0.566396,24
1.301007,0.650462,24
1.200009,0.851864,24
1.362200,0.708982,24
1.372894,0.676603,24
1.239815,0.652542,24
1.313484,0.614816,24
1.218130,0.841467,24
1.373191,0.546791,24
1.295660,0.772551,24
1.317345,0.748193,24
1.354180,0.741657,24
1.364577,0.654324,24
1.414778,0.641551,24
1.252588,0.698288,24
1.134064,0.788592,24
1.347942,0.646601,24
1.393688,0.738984,24
1.239220,0.639471,24
1.343189,0.758886,24
1.373488,0.778195,24
1.194068,0.695020,24
1.448345,0.774927,24
1.302196,0.863152,24
1.481318,0.803147,24
1.331307,0.747004,24
1.284075,0.584814,24
1.487853,0.629372,24
1.381509,0.746707,24
1.291799,0.596399,24
1.225853,0.604716,24
1.142975,0.765719,24
1.394282,0.639174,24
1.374082,0.441040,24
1.296552,0.624025,24
1.534194,0.685811,24
1.346159,0.769283,24
1.482804,0.615707,24
1.353586,0.674821,24
1.281996,0.627292,24
1.327445,0.599072,24
1.258826,0.776115,24
1.280511,0.863746,24
1.386856,0.957615,24
1.244864,0.773739,24
1.119211,0.719081,24
1.174760,0.757995,24
0.782354,-1.559312,25
0.726211,-1.395042,25
0.706605,-1.358207,25
0.821565,-1.345137,25
0.593725,-1.402468,25
0.484113,-1.365039,25
0.846814,-1.491881,25
0.670365,-1.230475,25
0.630263,-1.438411,25
0.813247,-1.583967,25
0.609172,-1.405439,25
0.736905,-1.455640,25
0.670662,-1.471087,25
0.722052,-1.547430,25
0.623728,-1.539706,25
0.767501,-1.362663,25
0.677197,-1.371575,25
0.781759,-1.552480,25
0.447278,-1.346919,25
0.565208,-1.466928,25
0.719378,-1.314243,25
0.707199,-1.359990,25
0.711952,-1.374248,25
0.817109,-1.547430,25
0.818891,-1.563173,25
0.718784,-1.392071,25
0.544712,-1.411380,25
0.650462,-1.282459,25
0.716408,-1.453264,25
0.714923,-1.358504,25
0.592240,-1.517130,25
0.634421,-1.466037,25
0.600557,-1.557827,25
0.779977,-1.314838,25
0.759183,-1.457423,25
0.630857,-1.489504,25
0.739281,-1.354940,25
0.623728,-1.646051,25
0.893451,-1.351672,25
0.723240,-1.543271,25
0.606498,-1.382566,25
0.585705,-1.516536,25
0.725914,-1.452076,25
0.900580,-1.452076,25
0.753242,-1.335631,25
0.767798,-1.531092,25
0.665315,-1.618128,25
0.671256,-1.394745,25
0.650462,-1.441085,25
0.611548,-1.316323,25
0.858399,-1.371278,25
0.791859,-1.424450,25
0.716408,-1.401280,25
0.769580,-1.495446,25
0.821267,-1.261962,25
0.776710,-1.260180,25
0.792750,-1.379595,25
0.677791,-1.606246,25
0.839091,-1.420885,25
0.830476,-1.479108,25
0.825723,-1.383160,25
0.701852,-1.400092,25
0.681950,-1.539706,25
0.650462,-1.389992,25
0.674821,-1.274438,25
0.480251,-1.428015,25
0.678682,-1.472275,25
0.677494,-1.520695,25
0.703932,-1.466334,25
0.684920,-1.448808,25
0.638877,-1.558421,25
0.721458,-1.433659,25
0.764530,-1.388210,25
0.455596,-1.212949,25
0.826317,-1.474058,25
0.673929,-1.242654,25
0.763639,-1.386427,25
0.856023,-1.476731,25
0.909789,-1.177896,25
0.533126,-1.463661,25
0.751757,-1.618722,25
0.727696,-1.374545,25
0.729478,-1.426529,25
0.676306,-1.516239,25
0.777898,-1.281271,25
0.861370,-1.485643,25
0.936821,-1.323452,25
0.732746,-1.371278,25
0.670662,-1.362663,25
0.660562,-1.449699,25
0.779383,-1.464849,25
0.744925,-1.321967,25
0.723537,-1.419697,25
0.722943,-1.448511,25
0.595210,-1.373654,25
0.664424,-1.337116,25
0.658780,-1.302361,25
0.727696,-1.392071,25
0.640660,-1.657042,25
0.598181,-1.424450,25
0.809088,0.029919,26
0.874440,-0.020282,26
0.809979,-0.172967,26
1.156937,-0.155738,26
0.761857,-0.082069,26
0.664721,-0.052067,26
0.751757,-0.265054,26
0.688782,-0.071970,26
0.931177,0.100321,26
0.738390,-0.079396,26
0.902660,0.028137,26
0.810277,-0.047017,26
0.679573,-0.076722,26
0.828397,-0.156035,26
0.798394,-0.157224,26
0.662938,-0.156035,26
0.784730,0.010017,26
0.656700,-0.135242,26
0.755916,-0.169997,26
0.815623,0.007640,26
0.870875,-0.116825,26
0.885431,-0.110289,26
0.827209,-0.101972,26
0.689970,-0.124251,26
0.831664,-0.056820,26
0.763936,-0.084743,26
0.683435,-0.080881,26
0.849785,-0.025035,26
0.651056,0.094083,26
0.806712,-0.189305,26
0.818891,-0.082961,26
0.831367,-0.047017,26
0.979894,-0.064840,26
0.845032,-0.171482,26
0.656700,-0.153065,26
0.858696,-0.033353,26
0.813247,-0.026224,26
0.662344,-0.160788,26
0.815326,-0.162274,26
0.518868,0.071210,26
0.853646,0.151117,26
0.875331,0.228648,26
0.835229,-0.033056,26
0.898501,0.031999,26
0.862261,-0.030679,26
0.885134,0.024870,26
0.779680,-0.060979,26
0.853646,-0.206237,26
0.703635,-0.072267,26
0.703338,0.084874,26
0.992073,-0.146233,26
0.785918,-0.159897,26
0.709873,-0.102566,26
0.962962,-0.172967,26
0.868202,-0.017015,26
0.884540,0.127947,26
0.766313,0.013879,26
0.891372,-0.171185,26
0.840873,-0.037809,26
0.715220,0.042693,26
0.818891,-0.223466,26
0.946624,0.085171,26
0.971873,0.012690,26
0.828397,-0.122469,26
0.743737,-0.087713,26
0.723834,-0.205940,26
0.816218,0.076260,26
0.740469,-0.051473,26
0.818297,-0.199405,26
0.824832,0.011502,26
0.821565,-0.093654,26
0.833744,-0.071376,26
0.604419,0.078636,26
0.829882,-0.013450,26
0.835526,-0.163165,26
0.793642,0.171316,26
0.814732,-0.069890,26
0.822456,0.219736,26
0.791265,0.008829,26
0.673632,-0.058602,26
0.961476,-0.002162,26
0.828100,0.018928,26
0.635313,-0.067217,26
0.640957,-0.034541,26
0.894937,-0.100784,26
0.805227,-0.054146,26
0.848893,-0.108507,26
0.817109,-0.241290,26
0.841467,-0.090981,26
0.842358,-0.213367,26
0.959991,-0.007806,26
0.797206,-0.139995,26
1.014649,0.170425,26
0.878599,0.068239,26
0.775224,-0.155441,26
0.841170,-0.083555,26
0.801068,-0.016421,26
0.981973,-0.075831,26
0.864340,0.048931,26
0.874440,-0.086228,26
0.787701,-0.711524,27
0.984349,-0.652113,27
0.825723,-0.732912,27
0.705714,-0.527945,27
0.946921,-0.650628,27
0.671553,-0.730832,27
0.958209,-0.625379,27
0.700961,-0.608447,27
0.761560,-0.690730,27
0.744925,-0.692215,27
0.792750,-0.672016,27
0.758292,-0.665481,27
0.751757,-0.708850,27
0.895234,-0.452791,27
0.820970,-0.651222,27
0.793345,-0.504775,27
0.484113,-0.732317,27
0.878599,-0.744794,27
0.752054,-0.608149,27
0.855131,-0.404966,27
0.614222,-0.615279,27
0.797503,-0.758755,27
0.851270,-0.524975,27
0.926424,-0.476555,27
0.767798,-0.458732,27
0.826614,-0.601317,27
0.660859,-0.754299,27
0.695317,-0.650925,27
0.609469,-0.453385,27
0.698585,-0.657757,27
0.783245,-0.739744,27
0.716705,-0.596564,27
0.955832,-0.439721,27
0.894937,-0.568939,27
0.811168,-0.658054,27
0.645709,-0.575177,27
0.776115,-0.756973,27
0.722349,-0.576365,27
0.729775,-0.605773,27
0.942168,-0.477446,27
0.741657,-0.613793,27
0.757995,-0.633993,27
0.930583,-0.499131,27
0.902066,-0.576959,27
0.863449,-0.723703,27
0.945732,-0.817572,27
0.747004,-0.527648,27
0.758886,-0.602505,27
0.694129,-0.750141,27
0.855429,-0.622705,27
0.731855,-0.598644,27
0.843546,-0.672313,27
0.806118,-0.449523,27
0.647195,-0.567156,27
0.852755,-0.597159,27
0.742549,-0.630428,27
0.934444,-0.621220,27
0.846814,-0.711821,27
0.658186,-0.560621,27
0.881569,-0.575177,27
0.834338,-0.538045,27
0.824238,-0.670233,27
0.682247,-0.540719,27
0.791562,-0.700236,27
0.978408,-0.744200,27
0.845329,-0.555571,27
0.654027,-0.566859,27
0.741954,-0.434077,27
0.813544,-0.644687,27
0.654027,-0.591812,27
0.716111,-0.751923,27
0.689079,-0.680333,27
0.810277,-0.629240,27
0.812950,-0.709741,27
0.858696,-0.555571,27
0.786809,-0.595970,27
0.698585,-0.561809,27
0.731558,-0.788163,27
0.814732,-0.436156,27
0.666206,-0.583494,27
0.928206,-0.543986,27
0.754431,-0.679145,27
0.714626,-0.670531,27
0.780868,-0.631617,27
0.786512,-0.587059,27
0.916918,-0.631023,27
0.790077,-0.661025,27
0.740766,-0.643202,27
0.703338,-0.560027,27
0.753539,-0.685383,27
0.760372,-0.582900,27
0.675712,-0.704989,27
0.774036,-0.616170,27
0.965041,-0.598644,27
0.720270,-0.637558,27
0.845923,-0.695186,27
0.818891,-0.609932,27
0.747598,-0.562106,27
0.865231,-0.511904,27
0.853646,-0.591515,27
-0.803313,0.908304,28
-0.853812,0.957912,28
-0.784302,0.946030,28
-0.758161,1.138223,28
-1.013329,1.118617,28
-0.923916,0.883946,28
-0.754299,0.867608,28
-0.730535,0.935336,28
-0.846683,1.220803,28
-0.906093,1.090991,28
-0.917975,1.093368,28
-0.703503,1.210703,28
-0.724594,1.126043,28
-0.852030,0.949891,28
-0.904608,1.133470,28
-0.799451,1.019699,28
-0.973821,0.711952,28
-1.029073,1.050592,28
-0.754893,1.016134,28
-0.931343,1.013460,28
-0.832127,1.041383,28
-0.767667,0.951971,28
-0.663995,1.008708,28
-0.932828,0.909195,28
-0.819651,1.036928,28
-0.736476,1.052374,28
-0.952730,1.062474,28
-0.801828,1.019996,28
-0.864506,1.055048,28
-0.849653,1.003658,28
-0.784599,0.903848,28
-0.802125,1.207733,28
-0.716277,0.936227,28
-0.882626,1.025046,28
-0.860347,1.009599,28
-0.819651,1.007519,28
-0.730832,1.077327,28
-0.778064,1.051186,28
-0.837177,0.861667,28
-0.678848,0.933850,28
-0.810739,0.990884,28
-0.809254,1.002767,28
-0.867179,1.062474,28
-0.933719,0.854537,28
-0.628646,0.950188,28
-0.838365,1.085644,28
-0.879061,0.939197,28
-0.923619,1.055048,28
-0.832721,1.104953,28
-0.810739,1.037225,28
-0.909064,1.140302,28
-0.918569,1.202980,28
-0.762914,0.830476,28
-0.885300,1.082971,28
-0.724891,1.011381,28
-0.740338,1.047622,28
-0.950948,0.981379,28
-1.046599,0.810574,28
-0.776281,1.108220,28
-0.784005,0.811465,28
-0.674392,0.950485,28
-0.855297,0.959100,28
-0.654490,1.087130,28
-0.749547,1.058315,28
-0.903420,0.992964,28
-0.717465,0.980785,28
-0.738556,0.954050,28
-0.961048,1.132282,28
-0.873417,0.968308,28
-0.865397,0.914839,28
-0.839256,1.082377,28
-0.887973,0.990884,28
-0.725782,0.983458,28
-0.829157,0.967714,28
-0.680630,0.888995,28
-0.767370,0.867014,28
-0.786678,1.076436,28
-0.724594,1.093665,28
-0.804204,0.880084,28
-0.880844,0.949000,28
-0.874903,0.932068,28
-0.781628,0.936821,28
-0.832424,1.046730,28
-0.749547,0.931177,28
-0.615576,1.202683,28
-0.844603,0.965932,28
-0.918866,0.932662,28
-0.915599,1.065148,28
-0.799748,0.885134,28
-0.961048,1.078515,28
-0.779846,0.923751,28
-0.921837,0.815326,28
-0.832127,0.735419,28
-0.779252,0.933850,28
-1.007685,1.093665,28
-0.774499,0.979894,28
-0.798560,0.954941,28
-0.797966,0.962962,28
-0.925996,1.025343,28
-0.809254,0.993558,28
-0.276936,0.664127,29
-0.203267,0.764233,29
-0.269510,0.744628,29
-0.236240,0.842655,29
-0.160194,0.663830,29
0.024275,0.672444,29
-0.043750,0.749678,29
-0.007509,0.566693,29
-0.071970,0.764827,29
-0.004539,0.755322,29
-0.118607,0.712843,29
0.074774,0.537285,29
-0.115042,0.757995,29
-0.193167,0.493916,29
-0.100190,0.805227,29
-0.101675,0.654027,29
-0.004539,0.874440,29
-0.237131,0.721458,29
-0.248716,0.678385,29
-0.118607,0.806415,29
-0.271886,0.785621,29
-0.175047,0.619866,29
-0.176829,0.561644,29
-0.082069,0.689970,29
-0.192870,0.828100,29
-0.136430,0.783839,29
0.099430,0.546197,29
-0.063652,0.712843,29
-0.177720,0.716408,29
-0.252281,0.547385,29
-0.263569,0.859290,29
-0.169106,0.636204,29
-0.187226,0.804335,29
-0.176532,0.594616,29
-0.111478,0.664721,29
-0.137915,0.682841,29
-0.297730,0.861073,29
-0.227625,0.731855,29
-0.265648,0.849190,29
-0.235349,0.721458,29
-0.210099,0.679870,29
-0.254954,0.583031,29
-0.261192,0.673929,29
-0.211881,0.565802,29
-0.193167,0.650165,29
-0.169106,0.740469,29
-0.216931,0.623430,29
-0.146233,0.609469,29
-0.253172,0.607687,29
-0.199108,0.781165,29
-0.197920,0.608578,29
-0.112963,0.784730,29
-0.080584,0.798097,29
-0.112666,0.680465,29
-0.094843,0.771363,29
-0.253469,0.727696,29
-0.055632,0.625807,29
-0.151580,0.560158,29
-0.267430,0.692941,29
-0.160491,0.605607,29
-0.049394,0.654918,29
0.050119,0.673632,29
-0.218714,0.877113,29
-0.126033,0.585705,29
-0.144747,0.534315,29
-0.126627,0.630263,29
-0.127518,0.616301,29
-0.106131,0.639471,29
-0.218417,0.717893,29
-0.315850,0.612142,29
-0.288224,0.719378,29
-0.214555,0.592240,29
-0.120983,0.580952,29
-0.094546,0.579170,29
-0.063058,0.583625,29
-0.103457,0.712249,29
-0.275154,0.636798,29
-0.093654,0.627886,29
-0.306047,0.654621,29
-0.024144,0.886619,29
-0.075831,0.855726,29
-0.098110,0.910383,29
-0.288224,0.657591,29
-0.001568,0.558376,29
-0.122171,0.743737,29
-0.224061,0.682544,29
-0.148312,0.690564,29
-0.104051,0.665612,29
-0.134054,0.759778,29
-0.187523,0.665612,29
-0.167621,0.745222,29
-0.096031,0.490351,29
-0.229705,0.703932,29
-0.174750,0.629074,29
-0.262677,0.864637,29
-0.135539,0.596993,29
-0.104942,0.601449,29
-0.122171,0.721458,29
-0.217228,0.762451,29
-0.338723,0.648977,29
-1.344246,-0.639340,30
-1.396824,-0.684492,30
-1.430391,-0.826483,30
-1.632684,-0.756973,30
-1.447917,-0.725485,30
-1.600899,-0.825889,30
-1.342463,-0.835395,30
-1.553668,-0.996694,30
-1.436629,-0.907578,30
-1.621099,-0.779846,30
-1.632981,-0.826483,30
-1.614267,-0.827077,30
-1.622287,-0.855594,30
-1.557529,-0.763805,30
-1.586938,-0.833909,30
-1.517427,-0.873417,30
-1.583967,-0.944413,30
-1.464552,-0.830642,30
-1.545944,-0.931937,30
-1.446135,-0.621517,30
-1.537330,-0.917975,30
-1.512378,-0.779252,30
-1.646051,-0.729050,30
-1.550697,-0.840445,30
-1.466037,-0.947978,30
-1.463958,-0.835989,30
-1.507031,-0.993427,30
-1.621693,-0.875794,30
-1.517130,-0.727268,30
-1.354940,-0.944413,30
-1.545053,-0.818463,30
-1.426529,-0.919461,30
-1.430391,-0.821136,30
-1.557232,-0.782222,30
-1.356425,-0.931046,30
-1.520695,-0.944413,30
-1.545053,-0.723406,30
-1.425935,-0.856188,30
-1.487425,-0.658054,30
-1.526042,-1.095613,30
-1.385239,-0.825295,30
-1.437817,-0.731723,30
-1.516833,-0.914411,30
-1.561094,-0.927184,30
-1.516239,-0.823216,30
-1.337414,-0.749547,30
-1.525745,-0.900152,30
-1.385833,-0.771825,30
-1.465740,-0.728753,30
-1.470493,-0.973524,30
-1.374545,-0.939957,30
-1.534954,-0.767073,30
-1.417915,-0.773608,30
-1.560500,-0.948572,30
-1.467820,-0.731723,30
-1.539706,-0.966098,30
-1.355831,-0.768261,30
-1.374248,-0.931046,30
-1.655854,-0.764399,30
-1.609514,-0.849950,30
-1.438114,-0.761726,30
-1.592582,-0.965207,30
-1.361475,-0.834504,30
-1.492178,-0.746873,30
-1.267903,-0.926887,30
-1.633575,-0.831830,30
-1.516833,-0.828265,30
-1.578917,-1.015409,30
-1.324640,-0.932234,30
-1.544756,-0.795293,30
-1.429797,-0.892132,30
-1.578917,-0.805392,30
-1.485643,-0.827968,30
-1.407815,-0.788460,30
-1.539409,-0.937878,30
-1.514457,-0.964910,30
-1.440491,-0.854109,30
-1.357613,-0.768855,30
-1.586047,-0.655084,30
-1.469008,-0.930154,30
-1.519507,-0.891241,30
-1.429203,-0.702909,30
-1.416132,-0.940254,30
-1.539706,-0.871041,30
-1.548618,-0.639340,30
-1.499604,-0.803907,30
-1.416430,-0.816977,30
-1.502575,-0.770637,30
-1.402468,-0.789649,30
-1.438708,-0.711821,30
-1.398606,-0.777767,30
-1.499901,-0.659540,30
-1.527230,-0.895399,30
-1.407815,-0.887973,30
-1.344246,-0.877576,30
-1.437817,-0.763805,30
-1.471087,-0.829751,30
-1.616346,-0.763211,30
-1.541489,-0.627161,30
-1.433956,-0.833612,30
-1.392071,0.100321,31
-1.550400,0.146067,31
-1.453561,0.113391,31
-1.363257,-0.080584,31
-1.390883,-0.027412,31
-1.437817,0.084577,31
-1.419994,-0.007212,31
-1.497822,0.198051,31
-1.283053,-0.049097,31
-1.385239,0.095568,31
-1.485940,0.015958,31
-1.422074,0.097944,31
-1.365336,-0.067217,31
-1.589017,0.004967,31
-1.374842,0.155276,31
-1.381971,0.047446,31
-1.399200,0.034969,31
-1.433064,-0.068999,31
-1.279191,0.125867,31
-1.442867,-0.160788,31
-1.404250,0.048931,31
-1.405439,-0.085040,31
-1.238792,0.013879,31
-1.447917,0.059328,31
-1.587532,0.081904,31
-1.384942,-0.010183,31
-1.345137,-0.123063,31
-1.362366,0.138641,31
-1.468414,0.024572,31
-1.561094,-0.099893,31
-1.357316,-0.074643,31
-1.469008,0.134185,31
-1.284538,-0.114151,31
-1.357910,0.098539,31
-1.398606,0.158246,31
-1.357316,-0.056226,31
-1.397715,-0.145342,31
-1.276518,0.078933,31
-1.347513,0.193001,31
-1.492772,0.121709,31
-1.517130,-0.008103,31
-1.490396,0.149929,31
-1.398606,0.106856,31
-1.271171,0.046554,31
-1.518913,0.063189,31
-1.365931,0.113985,31
-1.425044,-0.040185,31
-1.327314,0.032890,31
-1.409597,-0.107616,31
-1.339196,-0.016421,31
-1.287509,0.051307,31
-1.345434,-0.123360,31
-1.332958,-0.107616,31
-1.379001,0.022493,31
-1.418509,0.174881,31
-1.439600,0.038237,31
-1.234930,-0.069296,31
-1.532577,0.162108,31
-1.442570,0.102400,31
-1.357019,0.032890,31
-1.372763,0.139532,31
-1.518616,-0.069890,31
-1.436926,-0.056820,31
-1.366228,0.060813,31
-1.327908,0.150226,31
-1.537033,-0.079693,31
-1.236416,-0.051473,31
-1.493960,0.245283,31
-1.444055,0.242312,31
-1.244436,0.079527,31
-1.484158,0.007640,31
-1.187105,0.220924,31
-1.360584,-0.064840,31
-1.386427,-0.031570,31
-1.344543,0.172505,31
-1.244733,0.071804,31
-1.455343,0.074774,31
-1.215028,0.022196,31
-1.256912,-0.068108,31
-1.429797,-0.137618,31
-1.365634,-0.053255,31
-1.404250,-0.014936,31
-1.332364,0.026058,31
-1.458908,0.006452,31
-1.317214,0.109530,31
-1.476434,-0.061573,31
-1.385536,-0.045829,31
-1.440788,0.145473,31
-1.524854,0.049228,31
-1.386130,0.040910,31
-1.366525,0.095568,31
-1.301470,0.009720,31
-1.363851,0.059922,31
-1.485346,0.233103,31
-1.198690,0.025464,31
-1.483266,-0.000974,31
-1.406033,0.048634,31
-1.465443,0.080715,31
-1.314540,-0.054146,31
-1.221860,0.201616,31
